ENTREZID	ENSEMBL	SYMBOL	GENENAME
232966	ENSMUSG00000068962	Zfp114	zinc finger protein 114
100526526	ENSMUSG00000093157	Mir3098	microRNA 3098
230801	ENSMUSG00000043257	Pigv	phosphatidylinositol glycan anchor biosynthesis, class V
19773	ENSMUSG00000039097	Rln1	relaxin 1
623954	NA	Gm10493	predicted gene 10493
67212	ENSMUSG00000036860	Mrpl55	mitochondrial ribosomal protein L55
100043059	NA	Gm4199	predicted gene 4199
100039239	NA	Gm2115	predicted gene 2115
68023	ENSMUSG00000078931	Pdf	peptide deformylase (mitochondrial)
13137	ENSMUSG00000026401	Cd55b	CD55 molecule, decay accelerating factor for complement B
30052	ENSMUSG00000039278	Pcsk1n	proprotein convertase subtilisin/kexin type 1 inhibitor
67811	ENSMUSG00000001100	Poldip2	polymerase (DNA-directed), delta interacting protein 2
209018	ENSMUSG00000033653	Vps8	VPS8 CORVET complex subunit
227731	ENSMUSG00000026819	Slc25a25	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25
353283	ENSMUSG00000031160	Eras	ES cell-expressed Ras
108989	ENSMUSG00000006005	Tpr	translocated promoter region, nuclear basket protein
239647	ENSMUSG00000044250	Pced1b	PC-esterase domain containing 1B
449631	ENSMUSG00000064966	Snord15b	small nucleolar RNA, C/D box 14B
75555	ENSMUSG00000100937	1700020D05Rik	RIKEN cDNA 1700020D05 gene
100041965	NA	Oaz1-ps	ornithine decarboxylase antizyme 1, pseudogene
210510	ENSMUSG00000040140	Tdrd6	tudor domain containing 6
11944	ENSMUSG00000005553	Atp4a	ATPase, H+/K+ exchanging, gastric, alpha polypeptide
278725	ENSMUSG00000116665	E130310I04Rik	RIKEN cDNA E130310I04 gene
241490	ENSMUSG00000042369	Rbm45	RNA binding motif protein 45
234353	ENSMUSG00000030465	Psd3	pleckstrin and Sec7 domain containing 3
78977	ENSMUSG00000019848	Popdc3	popeye domain containing 3
22066	ENSMUSG00000027748	Trpc4	transient receptor potential cation channel, subfamily C, member 4
20226	ENSMUSG00000068739	Sars	seryl-aminoacyl-tRNA synthetase
58521	ENSMUSG00000091337	Eid1	EP300 interacting inhibitor of differentiation 1
74287	ENSMUSG00000055239	Kcmf1	potassium channel modulatory factor 1
13837	ENSMUSG00000052504	Epha3	Eph receptor A3
100503427	ENSMUSG00000097368	Gm10390	predicted gene 10390
70713	ENSMUSG00000049092	Gpr137c	G protein-coupled receptor 137C
19126	ENSMUSG00000029086	Prom1	prominin 1
100503068	ENSMUSG00000085007	Gm11549	predicted gene 11549
17827	ENSMUSG00000064068	Mtx1	metaxin 1
67003	ENSMUSG00000030884	Uqcrc2	ubiquinol cytochrome c reductase core protein 2
100417831	ENSMUSG00000098934	Gm18853	GTPase, very large interferon inducible 1 pseudogene
12292	ENSMUSG00000026407	Cacna1s	calcium channel, voltage-dependent, L type, alpha 1S subunit
19692	ENSMUSG00000059654	Reg1	regenerating islet-derived 1
403201	NA	5330416C01Rik	RIKEN cDNA 5330416C01 gene
100503480	NA	NA	NA
230163	ENSMUSG00000028307	Aldob	aldolase B, fructose-bisphosphate
11765	ENSMUSG00000031731	Ap1g1	adaptor protein complex AP-1, gamma 1 subunit
209294	ENSMUSG00000034362	Csta1	cystatin A1
240156	NA	Gm4947	predicted gene 4947
76183	ENSMUSG00000032297	Celf6	CUGBP, Elav-like family member 6
353310	ENSMUSG00000085795	Zfp703	zinc finger protein 703
791324	NA	Gm9799	predicted gene 9799
100217465	NA	Snord111	small nucleolar RNA, C/D box 111
140476	ENSMUSG00000033498	Strc	stereocilin
192885	NA	BC005512	cDNA sequence BC005512
100503519	NA	Gm19744	predicted gene, 19744
218165	ENSMUSG00000047094	Ofcc1	orofacial cleft 1 candidate 1
214952	ENSMUSG00000025733	Rhot2	ras homolog family member T2
74127	ENSMUSG00000037185	Krt80	keratin 80
100862063	NA	NA	NA
100862195	NA	NA	NA
237411	ENSMUSG00000062931	Zfp938	zinc finger protein 938
215090	ENSMUSG00000042763	Maneal	mannosidase, endo-alpha-like
626870	ENSMUSG00000040978	Gm11992	predicted gene 11992
17841	ENSMUSG00000078688	Mup2	major urinary protein 2
384605	NA	Wdr88	WD repeat domain 88
23939	ENSMUSG00000001034	Mapk7	mitogen-activated protein kinase 7
100041654	NA	NA	NA
241621	NA	Gm13981	predicted gene 13981
70166	ENSMUSG00000024770	Lipn	lipase, family member N
241159	ENSMUSG00000034000	Neu4	sialidase 4
114671	ENSMUSG00000069712	4930444G20Rik	RIKEN cDNA 4930444G20 gene
229389	ENSMUSG00000027788	Otol1	otolin 1
16145	ENSMUSG00000078853	Igtp	interferon gamma induced GTPase
233836	ENSMUSG00000030769	Slc5a11	solute carrier family 5 (sodium/glucose cotransporter), member 11
100503600	NA	Gm19792	predicted gene, 19792
59290	ENSMUSG00000000544	Gpa33	glycoprotein A33 (transmembrane)
100043644	ENSMUSG00000117199	Gm4566	ubiquitin specific peptidase 16 pseudogene
100038551	NA	Gm10757	predicted gene 10757
20707	ENSMUSG00000021404	Serpinb9c	serine (or cysteine) peptidase inhibitor, clade B, member 9c
99663	ENSMUSG00000068547	Clca4a	chloride channel accessory 4A
67335	NA	1700060O08Rik	RIKEN cDNA 1700060O08 gene
100862317	NA	NA	NA
100040529	NA	Gm2824	predicted gene 2824
100041687	ENSMUSG00000078687	Mup8	major urinary protein 8
432812	NA	BC052688	cDNA sequence BC052688
66492	ENSMUSG00000001383	Zmat2	zinc finger, matrin type 2
100038948	ENSMUSG00000078686	Mup9	major urinary protein 9
100038948	ENSMUSG00000107188	Mup9	major urinary protein 9
67343	ENSMUSG00000032900	Tex43	testis expressed 43
100862356	NA	NA	NA
193034	ENSMUSG00000005952	Trpv1	transient receptor potential cation channel, subfamily V, member 1
84112	ENSMUSG00000027762	Sucnr1	succinate receptor 1
100628613	ENSMUSG00000093176	Mir5119	microRNA 5119
381142	ENSMUSG00000073568	Arl14epl	ADP-ribosylation factor-like 14 effector protein-like
78552	ENSMUSG00000044141	E130201H02Rik	Y box protein 1 pseudogene
75471	ENSMUSG00000028287	1700009N14Rik	RIKEN cDNA 1700009N14 gene
70941	ENSMUSG00000028520	4921539E11Rik	RIKEN cDNA 4921539E11 gene
234865	ENSMUSG00000039509	Nup133	nucleoporin 133
75444	ENSMUSG00000058925	Ccdc192	coiled-coil domain containing 192
12556	ENSMUSG00000031881	Cdh16	cadherin 16
394433	ENSMUSG00000089943	Ugt1a5	UDP glucuronosyltransferase 1 family, polypeptide A5
22639	ENSMUSG00000049576	Zfa-ps	zinc finger protein, autosomal, pseudogene
241850	ENSMUSG00000055882	Abhd16b	abhydrolase domain containing 16B
622408	ENSMUSG00000074651	Mcidas	multiciliate differentiation and DNA synthesis associated cell cycle protein
100316736	ENSMUSG00000076333	Mir599	microRNA 599
665615	ENSMUSG00000090302	Gm7714	predicted gene 7714
17962	ENSMUSG00000056426	Nat3	N-acetyltransferase 3
13616	ENSMUSG00000027524	Edn3	endothelin 3
67693	ENSMUSG00000027245	Hypk	huntingtin interacting protein K
74757	ENSMUSG00000106219	5830416I19Rik	RIKEN cDNA 5830416I19 gene
100862171	NA	NA	NA
53599	ENSMUSG00000019818	Cd164	CD164 antigen
24010	ENSMUSG00000024474	Ik	IK cytokine
26944	ENSMUSG00000032357	Tinag	tubulointerstitial nephritis antigen
237880	ENSMUSG00000080980	1700071K01Rik	RIKEN cDNA 1700071K01 gene
78885	ENSMUSG00000039637	Coro7	coronin 7
16449	ENSMUSG00000027276	Jag1	jagged 1
100039741	NA	Gm2396	predicted gene 2396
75636	ENSMUSG00000099983	1700022E09Rik	RIKEN cDNA 1700022E09 gene
15360	ENSMUSG00000027875	Hmgcs2	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2
383258	ENSMUSG00000091504	Vmn2r118	vomeronasal 2, receptor 118
383258	ENSMUSG00000099175	Vmn2r118	vomeronasal 2, receptor 118
64138	ENSMUSG00000016256	Ctsz	cathepsin Z
239447	ENSMUSG00000038591	Colec10	collectin sub-family member 10
26970	ENSMUSG00000028751	Pla2g2e	phospholipase A2, group IIE
434760	ENSMUSG00000095698	Rhox2d	reproductive homeobox 2D
210198	ENSMUSG00000019905	Gprc6a	G protein-coupled receptor, family C, group 6, member A
71888	ENSMUSG00000035592	Krt33a	keratin 33A
320411	NA	A730089K16Rik	RIKEN cDNA A730089K16 gene
217325	ENSMUSG00000020782	Llgl2	LLGL2 scribble cell polarity complex component
14377	ENSMUSG00000078650	G6pc	glucose-6-phosphatase, catalytic
71997	ENSMUSG00000002210	Smg9	smg-9 homolog, nonsense mediated mRNA decay factor (C. elegans)
668725	ENSMUSG00000074111	Mrgpra9	MAS-related GPR, member A9
434280	ENSMUSG00000047935	Sox1ot	Sox1 overlapping transcript
245643	ENSMUSG00000042425	Frmpd3	FERM and PDZ domain containing 3
109264	ENSMUSG00000030621	Me3	malic enzyme 3, NADP(+)-dependent, mitochondrial
384198	ENSMUSG00000057068	Fam47e	family with sequence similarity 47, member E
232406	ENSMUSG00000090164	BC035044	cDNA sequence BC035044
170442	ENSMUSG00000041660	Bbox1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase 1 (gamma-butyrobetaine hydroxylase)
67583	ENSMUSG00000087223	4930442L01Rik	RIKEN cDNA 4930442L01 gene
18549	ENSMUSG00000027419	Pcsk2	proprotein convertase subtilisin/kexin type 2
18733	ENSMUSG00000058818	Pirb	paired Ig-like receptor B
73463	ENSMUSG00000072295	Als2cr11	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11 (human)
73334	NA	1700040F17Rik	RIKEN cDNA 1700040F17 gene
435653	ENSMUSG00000070524	Fcrlb	Fc receptor-like B
15445	ENSMUSG00000029445	Hpd	4-hydroxyphenylpyruvic acid dioxygenase
16492	ENSMUSG00000042604	Kcna4	potassium voltage-gated channel, shaker-related subfamily, member 4
71183	ENSMUSG00000030158	Clec12b	C-type lectin domain family 12, member B
100503750	NA	NA	NA
75528	ENSMUSG00000031512	Tex29	testis expressed 29
109904	ENSMUSG00000031139	Mcf2	mcf.2 transforming sequence
625594	NA	Gm6605	predicted gene 6605
100126227	ENSMUSG00000087698	Gm13031	predicted gene 13031
100041975	NA	NA	NA
100861663	NA	Gm21115	predicted gene, 21115
628058	NA	Gm6833	predicted gene 6833
100504295	NA	NA	NA
78060	ENSMUSG00000086365	4930593C16Rik	RIKEN cDNA 4930593C16 gene
692187	NA	Igkv2-137	immunoglobulin kappa chain variable 2-137
629967	NA	Gm11677	predicted gene 11677
100038546	NA	Gm10743	predicted gene 10743
210463	ENSMUSG00000022366	Slc22a22	solute carrier family 22 (organic cation transporter), member 22
75789	ENSMUSG00000097172	4930444M15Rik	RIKEN cDNA 4930444M15 gene
100862201	NA	NA	NA
73894	NA	4930414N06Rik	RIKEN cDNA 4930414N06 gene
66274	ENSMUSG00000072640	Lyrm9	LYR motif containing 9
503550	ENSMUSG00000067610	Klri1	killer cell lectin-like receptor family I member 1
100316865	NA	Gm10931	predicted gene 10931
140723	ENSMUSG00000040373	Cacng5	calcium channel, voltage-dependent, gamma subunit 5
14865	ENSMUSG00000027890	Gstm4	glutathione S-transferase, mu 4
70069	ENSMUSG00000048077	H1fnt	H1 histone family, member N, testis-specific
100862205	NA	NA	NA
241116	ENSMUSG00000047021	Cfap65	cilia and flagella associated protein 65
16638	ENSMUSG00000067599	Klra7	killer cell lectin-like receptor, subfamily A, member 7
15426	ENSMUSG00000001657	Hoxc8	homeobox C8
110082	ENSMUSG00000022262	Dnah5	dynein, axonemal, heavy chain 5
100502907	NA	NA	NA
215418	ENSMUSG00000032515	Csrnp1	cysteine-serine-rich nuclear protein 1
241688	ENSMUSG00000037259	Dzank1	double zinc ribbon and ankyrin repeat domains 1
100036537	ENSMUSG00000079564	Gm11149	predicted gene 11149
28146	ENSMUSG00000027808	Serp1	stress-associated endoplasmic reticulum protein 1
270599	ENSMUSG00000064016	Gm648	predicted gene 648
100503414	NA	Gm11650	predicted gene 11650
53893	ENSMUSG00000025817	Nudt5	nudix (nucleoside diphosphate linked moiety X)-type motif 5
328833	ENSMUSG00000071068	Treml2	triggering receptor expressed on myeloid cells-like 2
328833	ENSMUSG00000116153	Treml2	triggering receptor expressed on myeloid cells-like 2
58188	ENSMUSG00000039257	Vstm2b	V-set and transmembrane domain containing 2B
100503538	ENSMUSG00000086992	Gm15941	predicted gene 15941
330409	ENSMUSG00000071226	Cecr2	CECR2, histone acetyl-lysine reader
665205	NA	Gm14327	predicted gene 14327
78031	ENSMUSG00000086687	4930547E08Rik	RIKEN cDNA 4930547E08 gene
14758	ENSMUSG00000031342	Gpm6b	glycoprotein m6b
19259	ENSMUSG00000030854	Ptpn5	protein tyrosine phosphatase, non-receptor type 5
242737	ENSMUSG00000047799	Oog4	oogenesin 4
242737	ENSMUSG00000097153	Oog4	oogenesin 4
545693	ENSMUSG00000095409	Gm13043	predicted gene 13043
545693	ENSMUSG00000097046	Gm13043	predicted gene 13043
18101	ENSMUSG00000019865	Nmbr	neuromedin B receptor
195555	ENSMUSG00000078512	Pramef6	PRAME family member 6
626995	ENSMUSG00000078508	Gm13128	predicted gene 13128
433779	ENSMUSG00000070619	Gm13119	predicted gene 13119
243967	ENSMUSG00000070564	Ntn5	netrin 5
76477	ENSMUSG00000015354	Pcolce2	procollagen C-endopeptidase enhancer 2
232959	ENSMUSG00000062598	Vmn1r178	vomeronasal 1 receptor 178
100503882	ENSMUSG00000096922	Gm17308	predicted gene, 17308
546729	ENSMUSG00000079258	Calhm1	calcium homeostasis modulator 1
723920	ENSMUSG00000065552	Mir302a	microRNA 302a
26946	ENSMUSG00000021541	Trpc7	transient receptor potential cation channel, subfamily C, member 7
17116	ENSMUSG00000056947	Mab21l1	mab-21-like 1 (C. elegans)
228731	ENSMUSG00000054160	Nkx2-4	NK2 homeobox 4
381272	ENSMUSG00000096094	A630095N17Rik	RIKEN cDNA A630095N17 gene
432600	ENSMUSG00000069717	Gm11568	predicted gene 11568
19230	ENSMUSG00000022451	Twf1	twinfilin actin binding protein 1
723948	ENSMUSG00000076252	Mir302b	microRNA 302b
319711	ENSMUSG00000097585	E230029C05Rik	RIKEN cDNA E230029C05 gene
20186	ENSMUSG00000047638	Nr1h4	nuclear receptor subfamily 1, group H, member 4
100043034	ENSMUSG00000067919	Rex2	reduced expression 2
100043034	ENSMUSG00000066000	Rex2	reduced expression 2
628359	NA	Gm6871	predicted gene 6871
12308	ENSMUSG00000003657	Calb2	calbindin 2
330183	ENSMUSG00000085708	Gm16063	predicted gene 16063
665194	ENSMUSG00000107334	Gm7538	predicted gene 7538
12051	ENSMUSG00000053175	Bcl3	B cell leukemia/lymphoma 3
67557	ENSMUSG00000034839	Larp6	La ribonucleoprotein domain family, member 6
68106	ENSMUSG00000017176	Nt5c3b	5'-nucleotidase, cytosolic IIIB
100043364	NA	NA	NA
268780	ENSMUSG00000042961	Egflam	EGF-like, fibronectin type III and laminin G domains
666574	NA	Gm13144	predicted gene 13144
387147	ENSMUSG00000065520	Mir128-1	microRNA 128-1
195531	ENSMUSG00000078496	Zfp982	zinc finger protein 982
100316756	ENSMUSG00000088639	Mir1955	microRNA 1955
213438	ENSMUSG00000054293	P2ry10b	purinergic receptor P2Y, G-protein coupled 10B
57317	ENSMUSG00000028911	Srsf4	serine/arginine-rich splicing factor 4
16006	ENSMUSG00000020429	Igfbp1	insulin-like growth factor binding protein 1
11499	ENSMUSG00000031554	Adam5	a disintegrin and metallopeptidase domain 5
258708	ENSMUSG00000043383	Olfr1342	olfactory receptor 1342
100526478	ENSMUSG00000093046	Mir3081	microRNA 3081
22682	ENSMUSG00000024750	Zfand5	zinc finger, AN1-type domain 5
80384	ENSMUSG00000021056	Tex21	testis expressed gene 21
53404	ENSMUSG00000036816	Atoh7	atonal bHLH transcription factor 7
100862052	NA	NA	NA
245308	ENSMUSG00000052363	Zdhhc19	zinc finger, DHHC domain containing 19
225644	ENSMUSG00000024519	Cplx4	complexin 4
100217458	ENSMUSG00000077221	Snord67	small nucleolar RNA, C/D box 67
100504283	NA	Gm20149	predicted gene, 20149
214616	NA	Spata5l1	spermatogenesis associated 5-like 1
57781	ENSMUSG00000022667	Cd200r1	CD200 receptor 1
228357	ENSMUSG00000027253	Lrp4	low density lipoprotein receptor-related protein 4
70970	ENSMUSG00000106589	4931419H13Rik	RIKEN cDNA 4931419H13 gene
75886	ENSMUSG00000009093	Gstt4	glutathione S-transferase, theta 4
67383	ENSMUSG00000024726	Carnmt1	carnosine N-methyltransferase 1
78306	NA	Tsga10ip	testis specific 10 interacting protein
100504304	NA	Gm20161	predicted gene, 20161
319182	ENSMUSG00000114456	Hist1h2bh	histone cluster 1, H2bh
75453	ENSMUSG00000056018	Ccdc7b	coiled-coil domain containing 7B
320351	ENSMUSG00000046675	Tmem251	transmembrane protein 251
100170401	ENSMUSG00000074887	EU599041	expressed sequence EU599041
387177	ENSMUSG00000076361	Mir182	microRNA 182
70387	ENSMUSG00000071660	Ttc9c	tetratricopeptide repeat domain 9C
319707	ENSMUSG00000101581	C430002N11Rik	RIKEN cDNA C430002N11 gene
100504320	NA	Gm20169	predicted gene, 20169
268759	ENSMUSG00000044551	9930012K11Rik	RIKEN cDNA 9930012K11 gene
75199	ENSMUSG00000051827	Rhox2a	reproductive homeobox 2A
26900	ENSMUSG00000069045	Ddx3y	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked
387206	ENSMUSG00000065551	Mir210	microRNA 210
100504207	ENSMUSG00000062132	Arhgap33os	Rho GTPase activating protein 33, opposite strand
381924	ENSMUSG00000070369	Itgad	integrin, alpha D
54631	ENSMUSG00000006649	Nphs1	nephrosis 1, nephrin
232944	ENSMUSG00000030397	Mark4	MAP/microtubule affinity regulating kinase 4
751520	ENSMUSG00000076253	Mir680-3	microRNA 680-3
70924	ENSMUSG00000104585	4921511C10Rik	RIKEN cDNA 4921511C10 gene
75351	NA	4930553J12Rik	RIKEN cDNA 4930553J12 gene
208166	ENSMUSG00000053182	Gm609	predicted gene 609
791352	NA	Gm9930	predicted gene 9930
100090	ENSMUSG00000028952	Zbtb48	zinc finger and BTB domain containing 48
107970	ENSMUSG00000036211	Hist1h1t	histone cluster 1, H1t
13984	ENSMUSG00000023443	Esx1	extraembryonic, spermatogenesis, homeobox 1
100628615	ENSMUSG00000092633	Mir3962	microRNA 3962
100503966	NA	NA	NA
77983	ENSMUSG00000087024	B230119M05Rik	RIKEN cDNA B230119M05 gene
71647	ENSMUSG00000106583	4930447N08Rik	RIKEN cDNA 4930447N08 gene
226438	ENSMUSG00000051985	Igfn1	immunoglobulin-like and fibronectin type III domain containing 1
100861804	NA	NA	NA
75577	ENSMUSG00000024512	Dynap	dynactin associated protein
78600	ENSMUSG00000064330	Pde6h	phosphodiesterase 6H, cGMP-specific, cone, gamma
100503176	NA	NA	NA
69277	ENSMUSG00000063364	3300002I08Rik	RIKEN cDNA 3300002I08 gene
20505	ENSMUSG00000021490	Slc34a1	solute carrier family 34 (sodium phosphate), member 1
27400	ENSMUSG00000025396	Hsd17b6	hydroxysteroid (17-beta) dehydrogenase 6
66469	ENSMUSG00000029059	Fam213b	family with sequence similarity 213, member B
238447	NA	Igha	immunoglobulin heavy constant alpha
239157	ENSMUSG00000046204	Pnma2	paraneoplastic antigen MA2
100042025	ENSMUSG00000096438	Gapdh-ps15	glyceraldehyde-3-phosphate dehydrogenase, pseudogene 15
100042025	ENSMUSG00000057666	Gapdh-ps15	glyceraldehyde-3-phosphate dehydrogenase, pseudogene 15
15974	ENSMUSG00000100079	Ifnab	interferon alpha B
22353	ENSMUSG00000019772	Vip	vasoactive intestinal polypeptide
18256	ENSMUSG00000015001	Oc90	otoconin 90
75753	ENSMUSG00000048626	Klf17	Kruppel-like factor 17
240819	ENSMUSG00000047053	Teddm1a	transmembrane epididymal protein 1A
170788	ENSMUSG00000063681	Crb1	crumbs family member 1, photoreceptor morphogenesis associated
194908	ENSMUSG00000043648	Pld6	phospholipase D family, member 6
78416	ENSMUSG00000021880	Rnase6	ribonuclease, RNase A family, 6
381059	ENSMUSG00000094083	Gm1604b	predicted gene 1604b
114566	ENSMUSG00000049548	Krt82	keratin 82
77630	ENSMUSG00000035456	Prdm8	PR domain containing 8
12591	ENSMUSG00000029646	Cdx2	caudal type homeobox 2
74129	ENSMUSG00000042102	Dmgdh	dimethylglycine dehydrogenase precursor
100217447	ENSMUSG00000112285	Scarna3b	small Cajal body-specific RNA 3B
170776	ENSMUSG00000040165	Cd209c	CD209c antigen
319229	ENSMUSG00000026387	Sctr	secretin receptor
74517	ENSMUSG00000109915	7420700N18Rik	RIKEN cDNA 7420700N18 gene
66734	ENSMUSG00000027602	Map1lc3a	microtubule-associated protein 1 light chain 3 alpha
16833	ENSMUSG00000030851	Ldhc	lactate dehydrogenase C
100862153	NA	NA	NA
68223	ENSMUSG00000030859	Fam24a	family with sequence similarity 24, member A
66757	ENSMUSG00000019808	Adat2	adenosine deaminase, tRNA-specific 2
723865	ENSMUSG00000065427	Mir429	microRNA 429
225152	ENSMUSG00000036855	Gjd4	gap junction protein, delta 4
100504653	ENSMUSG00000106157	4930555A03Rik	RIKEN cDNA 4930555A03 gene
791359	ENSMUSG00000055015	Gm9961	predicted gene 9961
73677	ENSMUSG00000036743	Psma8	proteasome (prosome, macropain) subunit, alpha type, 8
76507	ENSMUSG00000029811	Aoc1	amine oxidase, copper-containing 1
170734	ENSMUSG00000058028	Zscan5b	zinc finger and SCAN domain containing 5B
105418	ENSMUSG00000038925	E330034G19Rik	RIKEN cDNA E330034G19 gene
100504176	NA	Gm20101	predicted gene, 20101
73382	ENSMUSG00000021966	Prss52	protease, serine 52
217682	ENSMUSG00000066438	Plekhd1	pleckstrin homology domain containing, family D (with coiled-coil domains) member 1
257962	ENSMUSG00000059610	Olfr222	olfactory receptor 222
100502942	ENSMUSG00000114382	Gm4814	predicted gene 4814
12169	ENSMUSG00000031377	Bmx	BMX non-receptor tyrosine kinase
71623	ENSMUSG00000054759	Krtap5-2	keratin associated protein 5-2
67750	ENSMUSG00000021961	4930578I06Rik	RIKEN cDNA 4930578I06 gene
71156	ENSMUSG00000020545	Lrrc72	leucine rich repeat containing 72
75784	ENSMUSG00000057816	Cfap299	cilia and flagella associated protein 299
231932	ENSMUSG00000043931	Gimap7	GTPase, IMAP family member 7
100115376	NA	Trdj1	T cell receptor delta joining 1
100503944	NA	Gm19980	predicted gene, 19980
384452	ENSMUSG00000068302	Noto	notochord homeobox
23845	ENSMUSG00000029915	Clec5a	C-type lectin domain family 5, member a
73400	ENSMUSG00000100681	1700064J06Rik	RIKEN cDNA 1700064J06 gene
20199	ENSMUSG00000001023	S100a5	S100 calcium binding protein A5
83434	ENSMUSG00000040866	Rsph6a	radial spoke head 6 homolog A (Chlamydomonas)
